ní,taobh,bharr,mbaile
tharla,cheann,mé,measc
déanamh,scéal,mbeidh,anuas
aici,is,raibh,siúd
cur,teacht,déanta,minic
uair,gan,nár,mbeidh
Éirinn,istigh,eolas,freisin
nár,tar,bhain,caint
b'fhéidir,dtí,níor,siúd
anuas,níor,teacht,duine
seo,níl,fuair,raibh
anseo,mó,an,gan
Ghaeilge,aici,í,súil
fuair,dhéanamh,chomh,siúl
aige,nach,cuireadh,gcónaí
dul,chomh,más,nua
tíre,féin,chur,dá
caite,súil,fear,is
bharr,thug,átha,cé
chur,tú,trí,leith
dhuine,bhaile,ar,lae
sásta,i,rá,lár
roinnt,orm,dé,do
bhean,chuir,rith,dó
minic,áirithe,sna,ina
tír,bliana,chéad,féin
duit,déanamh,fuair,láthair
seisean,roinnt,ceart,agam
leith,thug,lch.,cheart
óg,léi,anseo,láthair
leithéid,roinnt,bheith,obair
siúd,liom,cé,chun
dara,ach,fiú,ort
teacht,os,láthair,measc
in,dhéanamh,saol,áit
rá,dom,b'fhéidir,mar
cinnte,fháil,rud,leat
bhíodh,ní,bliain,siar
againn,ach,faoin,agam
eile,thaobh,inniu,fiú
isteach,againn,rá,céanna
dhá,gurb,tú,cuid
chomh,ní,aici,an
uaidh,shin,in,roinnt
thar,dúirt,chéile,maidir
lch.,liom,déanta,níor
fhios,ach,suas,nós
scéal,chomh,di,taobh
áit,muid,seán,orthu
mhór,nach,uaidh,chun
oíche,bheidh,iarraidh,bliana
cheart,tháinig,nua,dara
lá,tharla,leis,tar
uí,tír,óg,ní
déanta,seisean,gcuid,sna
duine,idir,leabhar,chuid
uile,bhíonn,dúirt,chuaigh
sa,chuid,thabhairt,an
mise,cé,an,áirithe
oibre,b'fhéidir,sa,Ghaeilge
faoi,againn,cheana,níl
nó,chuir,Gaeilge,mise
linn,rinne,siúl,iarraidh
mac,gcuid,lena,mise
níos,Éirinn,den,ar
uaidh,úsáid,bharr,ábhar
ndóigh,lucht,iarraidh,uisce
féidir,feadh,deireadh,á
teach,cuid,bheadh,ní
fada,rith,measc,níl
leo,tíre,tír,liom
di,roimhe,iarraidh,rialtas
lae,obair,seán,tíre
bhfad,leabhar,leis,mhaith
más,uisce,uí,lán
lár,dhiaidh,ab,rinne
ea,lán,thug,raibh
ceart,siar,obair,dhiaidh
acu,má,orthu,dtí
dhuine,di,uile,ná
gach,chun,fad,nach
in,chuige,nár,tá
cad,dhuine,ort,gach
cuireadh,os,átha,den
cuireadh,bliana,seo,lámh
orthu,ní,roinn,dé
bhfuil,maidir,bheadh,bhain
sásta,bliana,go,ó
cad,más,aige,orthu
teanga,na,is,bith
duit,níor,fíor,ann
chun,am,seisean,beidh
cuireadh,amuigh,orm,de
faoi,baile,chaith,atá
acu,timpeall,aon,am
fhios,beidh,nó,níor
duit,dá,ceann,oiread
fuair,b'fhéidir,taobh,níl
anseo,chaith,siar,alt
mo,caint,baint,ach
trí,timpeall,dúinn,bheidh
ea,chuir,bharr,lae
ár,an,bhain,ort
bean,gcónaí,chur,leo
roimhe,fháil,amháin,faoi
acu,dóibh,bith,den
Gaeltachta,san,léir,aici
mbeadh,ainm,níl,rá
tú,tríd,ábhar,tar
b'fhéidir,cuid,suas,tá
tá,sna,Irish,mo
bhaint,in,tá,baint
lán,sin,gceist,bhíonn
ach,maidir,leithéid,uile
aige,gan,istigh,ansin
dúinn,é,áit,bhain
suas,cheann,rinne,bheadh
fuair,againn,aghaidh,ais
caint,anois,thaobh,bharr
amháin,go,feadh,leithéid
gur,mé,mó,rinne
siar,chun,óg,tá
óg,díreach,éigin,mise
bhliain,liom,thaobh,eolas
leabhar,sí,rialtas,lena
gan,siar,dar,cinn
sin,alt,duit,b'fhéidir
mise,cuid,cé,faoi
na,leat,bíonn,súil
lá,chéile,bhain,chur
faoin,tharla,nó,de
bheith,bheidh,suas,níor
isteach,súil,tháinig,láthair
fáil,mise,i,roimh
mó,úsáid,bheadh,ceart
síos,is,mbeidh,cur
ná,láthair,tharla,Ghaeilge
éis,duit,gceist,ná
lár,súil,seo,cad
siúd,duine,ansin,cheann
againn,linn,ina,leat
air,uirthi,baile,ab
leor,sna,uí,tá
leabhar,óg,tír,rinne
duine,maidir,roimhe,díreach
bheidh,chuig,fearr,fada
ach,bhaile,air,ceann
deireadh,lámh,gach,cur
súil,oíche,ní,rinne
seo,éigin,di,dúirt
alt,cúpla,bliana,caint
lch.,fós,dtí,bhaint
agus,oíche,anseo,anuas
do,níos,amuigh,réir
gcónaí,bhfuil,uí,duit
mórán,nuair,fuair,lae
tháinig,fad,láthair,do
déanamh,am,do,agam
againn,céanna,sna,mise
ab,Gaeilge,thaobh,cuireadh
beidh,duit,Éirinn,inniu
súil,fada,na,láthair
cheann,agam,bhfuil,de
dóibh,nós,isteach,beidh
díreach,níor,leo,rá
dar,Éirinn,uair,idir
cinnte,obair,mhór,deir
inniu,timpeall,léi,uile
go,trí,leabhar,ndiaidh
agam,lámh,teanga,dó
feadh,aghaidh,fada,ar
níor,átha,do,bith
cheana,faoin,an,lch.
mórán,scoil,mise,chuaigh
ann,ort,duit,leith
céard,ndiaidh,nós,in
leo,teanga,mór,dúirt
isteach,uirthi,leanas,roimhe
measc,den,sé,i
idir,sin,i,b'fhéidir
leabhar,Ghaeilge,dara,eile
fada,léi,fad,mise
trí,teacht,de,seo
nós,bhaile,saol,átha
rialtas,ndiaidh,ceart,dom
amuigh,rá,ndiaidh,anuas
idir,cheart,measc,áit
Ghaeilge,fear,do,aghaidh
ná,bliana,síos,tar
duit,á,roinn,níos
mbaile,seán,chomh,mbeidh
cheann,tíre,ndóigh,ár
scéal,sí,do,chuir
measc,ó,fiú,nua
anuas,más,leo,féidir
muid,méid,fad,fhios
i,sna,agus,chéad
tá,bliana,ina,fad
isteach,dó,deireadh,gach
orm,ó,maidir,cheart
tí,bhíonn,bheidh,thart
faoi,ábhar,dé,dar
siúd,rinne,isteach,í
anseo,timpeall,agat,aige
chomh,dúinn,bean,chéad
mo,tú,gcuid,chéad
baint,os,faoin,is
di,thaobh,am,cur
fós,cheart,arsa,sa
cad,gan,scoil,cheann
chuaigh,nach,is,chun
deireadh,baint,fíor,níos
uisce,éis,liom,rialtas
chur,léir,scríobh,ab
roinnt,ann,inniu,dul
mó,Irish,dom,na
gcuid,sna,éis,faoi
lch.,aghaidh,na,againn
bheadh,daoine,dó,í
teanga,níl,fad,anseo
más,fiú,é,cheana
thar,bheith,rialtas,i
obair,measc,cliath,thart
nach,iad,baint,síos
mise,Gaeltachta,scéal,alt
uí,nuair,féidir,sé
amháin,fáil,síos,dhéanamh
os,mór,lucht,fáil
dó,dhaoine,Éirinn,agus
Gaeltachta,réir,mó,dtí
dul,bliana,éis,thug
tá,leat,níl,bean
céard,siad,thar,oibre
níos,hÉireann,minic,roinn
roimh,rud,le,as
ainm,éigin,deireadh,dara
mbaile,lámh,dhiaidh,freisin
scríobh,dhuine,duit,taobh
chuir,cúpla,amach,leanas
beag,ón,chuid,fhios
éis,nach,thaobh,duit
as,ag,fhios,chuaigh
fad,bharr,bhliain,sin
dhá,léi,beidh,átha
den,bhean,fíor,ort
dhiaidh,chaith,mhaith,uile
cheart,dé,b'fhéidir,ndóigh
daoine,teanga,leanas,bheith
siad,duit,sí,chuig
ais,rinne,do,bhíodh
roimh,beidh,thar,cheann
mac,sé,duit,go
fiú,óg,dúinn,feadh
tír,lá,arís,ainm
sin,leor,rud,áirithe
cuireadh,chuaigh,cén,fearr
chuaigh,déanta,átha,lae
ab,suas,bhfad,dó
cé,tíre,bhliain,ba
seisean,cliath,air,gceist
go,ach,bheadh,thabhairt
linn,amuigh,tríd,ó
as,léir,sna,uisce
b'fhéidir,mó,siúd,lá
leor,leanas,cheana,níl
dtí,timpeall,céard,éis
fós,tháinig,ba,céanna
mórán,daoine,am,deir
an,cur,gurb,ndiaidh
teach,in,dá,súil
lucht,chaith,aghaidh,sin
gurb,gan,féin,féidir
inniu,fiú,níor,chur
mar,bhean,chuid,aon
uisce,siad,daoine,maith
gur,thaobh,úsáid,bhíodh
fhios,oibre,Éirinn,tír
tharla,féidir,fhios,scéal
dtí,gan,Gaeilge,ón
lán,aige,rá,céard
sa,níl,di,bhfad
nua,cúpla,agat,teach
cinn,mé,aige,níor
bhean,bhí,duine,trí
uaidh,roinnt,thaobh,cinnte
maidir,shin,sí,beidh
ár,le,bhliain,ndiaidh
ár,ab,rinne,anois
sé,Gaeilge,caint,muid
gurb,Gaeilge,alt,éigin
maidir,taobh,os,dul
bliain,gach,lch.,áit
mar,anois,átha,ansin
nuair,agat,uisce,iad
dul,bean,obair,uisce
nuair,aici,tríd,sásta
chun,úsáid,ndiaidh,rinne
dhá,don,déanamh,tar
taobh,aige,thart,beag
duit,bheadh,gcuid,ndiaidh
orm,di,lch.,bith
í,tá,baint,liom
áit,cur,do,lá
súil,chaith,mbeadh,tháinig
uisce,na,léi,rith
bhean,trí,léir,cliath
dhá,ag,cad,de
mbeidh,leithéid,liom,cheart
tír,bhíonn,mbeadh,bhaint
caite,fear,na,tar
fuair,aon,minic,feadh
leo,siúl,thabhairt,á
cén,faoi,trí,teacht
é,lch.,ceann,scéal
linn,ndiaidh,fíor,beidh
na,aici,nua,á
más,gceist,ainm,obair
é,más,á,as
dó,ó,roimh,mórán
lucht,nós,roinnt,saol
dhá,gcónaí,dé,déanamh
cén,lch.,bhí,sna
cheann,úsáid,éis,dar
cliath,leo,réir,isteach
ort,bhíonn,iad,réir
tharla,anseo,dó,ab
bíonn,uirthi,di,deir
mhór,leabhar,rud,sé
nós,di,muid,léi
ón,ach,scríobh,sna
ná,bheith,chuige,baint
lá,ar,cuid,is
bhaint,áit,á,lena
siúl,lá,dtí,oiread
aici,ais,raibh,aon
dóibh,arsa,féin,agat
hÉireann,bheidh,dom,chuig
lae,dúirt,gurb,timpeall
ndóigh,cuireadh,bhfad,caite
níl,faoin,gan,cuid
obair,aici,lch.,aige
chun,aici,leor,idir
bliain,méid,lá,scríobh
as,bean,bhliain,dó
leis,beidh,gceist,mé
roimhe,ábhar,mó,san
inniu,fíor,linn,dhiaidh
go,bheadh,leor,fada
liom,dom,ndiaidh,sé
leith,tháinig,ab,dúinn
déanta,caint,lena,ba
feadh,na,nár,síos
lá,chuig,cúpla,dó
deireadh,tú,uile,lena
mbeadh,chaith,bheadh,baile
os,orthu,baint,na
lae,dul,céard,roinn
bhaint,cuid,bhí,gur
leo,dhiaidh,scoil,roinnt
deireadh,saol,sásta,úsáid
leat,tú,ceart,anois
arís,agam,fear,feadh
é,céanna,ort,gceist
measc,raibh,fiú,uisce
chuid,má,leo,bheadh
gur,saol,mórán,ó
raibh,bíonn,arís,atá
mórán,bhean,ón,bhain
níl,ab,seisean,fearr
oíche,nós,cheana,chuir
duine,liom,acu,súil
uair,leo,measc,atá
eolas,ort,cinn,anuas
níl,istigh,siad,bhean
mórán,alt,aon,chuir
áit,mo,freisin,aghaidh
éigin,aghaidh,cad,anseo
bhliain,eolas,siad,nár
chuig,chomh,ár,lena
mbeidh,orthu,céanna,dúinn
nach,anseo,siúd,uair
cheann,ndiaidh,riamh,gceist
siad,déanta,bhíodh,arsa
tír,faoin,bhí,rá
na,arís,gur,leor
orm,dá,nua,arsa
go,cliath,b'fhéidir,cinnte
fiú,sin,dhuine,uirthi
níl,bhaile,faoin,deireadh
isteach,chéad,más,leat
mbeadh,réir,éigin,os
láthair,mo,de,síos
uisce,áirithe,dara,rud
acu,dhá,an,lena
bliana,roinn,gceist,rud
léi,mé,tír,inniu
teach,rud,orm,fada
úsáid,mhór,taobh,cad
seán,mbeadh,chuige,leithéid
léi,cuireadh,in,áit
láthair,ón,do,réir
tír,chuid,deir,mbeidh
bhaile,orm,cheann,di
roimh,ó,le,sásta
bheith,leithéid,gur,ba
na,mór,uisce,bliain
Ghaeilge,aici,Gaeltachta,lár
nach,cad,uaidh,idir
dhaoine,bhí,ndóigh,cuireadh
an,Gaeilge,baile,baint
do,aghaidh,sna,maidir
á,faoi,bhí,arsa
caint,lámh,roinnt,seo
amach,bhíodh,inniu,anseo
oiread,mór,bhíonn,aghaidh
Irish,féin,uaidh,uirthi
i,gcónaí,di,chur
aige,siad,ndiaidh,ceart
gur,áirithe,cad,mbíonn
mar,ab,rialtas,chomh
minic,orthu,di,gur
siad,chuaigh,déanta,leis
istigh,mbeidh,dhiaidh,taobh
riamh,agat,sásta,caint
níl,maidir,lámh,tá
mbeadh,nár,mór,scoil
trí,fhios,measc,nuair
iad,tá,amháin,mór
Gaeltachta,agam,fíor,fearr
ceann,amach,amuigh,féin
chéile,ndiaidh,mhaith,na
gan,bharr,seisean,uile
chuige,fós,más,dó
leith,measc,cheart,uirthi
aici,oíche,bliain,eolas
níor,freisin,di,thug
fáil,leabhar,orm,caint
bliain,dhuine,dúinn,tú
á,ábhar,níos,leith
dé,dhéanamh,am,dúinn
chomh,lch.,cinnte,di
agat,mé,den,ea
b'fhéidir,féin,shin,léir
cúpla,rinne,nach,uile
nuair,ábhar,déanamh,tú
arís,fós,lá,láthair
istigh,déanta,dhuine,amuigh
air,nár,ceart,dá
ndóigh,oíche,léi,aghaidh
suas,iad,eile,uí
deir,fearr,chuige,lena
san,saol,uaidh,dó
céard,nó,nár,amach
amháin,mbeidh,lch.,eolas
ábhar,Éirinn,cé,mé
uile,réir,bheith,cad
tar,ar,cúpla,is
mo,bheadh,átha,fós
lucht,fíor,bheith,amuigh
mbeadh,lucht,ach,liom
tháinig,cheana,céanna,uí
taobh,chéile,leabhar,bhíodh
agat,fuair,thabhairt,am
atá,chaith,sa,daoine
istigh,suas,mór,dom
ná,feadh,am,ndóigh
mé,dara,timpeall,Gaeilge
thug,thart,dhá,ó
bhfuil,is,cúpla,má
déanamh,duine,teacht,oiread
lucht,bhaile,roimhe,tá
thug,cinn,bhaile,ceann
bhean,aghaidh,ansin,trí
deireadh,chur,sna,má
amháin,baint,féin,caite
dúinn,léi,alt,in
sin,tar,na,díreach
ea,de,leis,ort
déanamh,dúinn,b'fhéidir,orthu
tá,hÉireann,mó,saol
dom,i,gurb,go
tharla,iad,riamh,caint
inniu,bith,agam,againn
ó,baint,cliath,léi
tharla,gan,amháin,más
áirithe,liom,lámh,níor
thar,fhios,ann,mar
maith,scéal,lámh,duine
dúirt,níos,lae,léi
thar,shin,taobh,fear
chur,dé,anois,acu
rialtas,seo,dó,fear
uisce,éis,nach,orthu
agus,nach,suas,bean
bean,leith,shin,fíor
orm,saol,amháin,mór
chuid,am,bheidh,bliain
oiread,mar,nua,súil
caint,ina,mo,cheart
ag,bheidh,fáil,an
isteach,anuas,baile,in
maith,fíor,atá,cad
dhuine,níos,áit,áirithe
fear,léir,uile,amháin
leor,cad,bean,fhios
uaidh,le,dhaoine,riamh
san,ann,againn,ansin
bheidh,bheith,teanga,cuireadh
sna,nuair,caite,den
teach,dhéanamh,linn,uirthi
timpeall,gur,linn,mac
mar,mhaith,leith,shin
bhfad,atá,ort,fear
uaidh,gcuid,ach,acu
deir,ní,oíche,beag
tír,chur,leabhar,rá
ár,cad,Irish,siad
iarraidh,tháinig,óg,sin
fiú,mé,oibre,é
cheart,siúl,duine,raibh
amach,leis,ár,féidir
lán,aon,leis,uisce
mbeadh,tí,suas,na
fad,gach,dó,scéal
nós,siúl,ná,leo
fháil,uaidh,lán,oíche
b'fhéidir,rud,ón,do
istigh,ainm,arsa,ceann
shin,chomh,lena,siúd
nua,as,lena,ina
rinne,eolas,cad,b'fhéidir
dóibh,mhór,caite,in
faoin,dó,ceann,cheana
ais,gan,ansin,má
ach,thaobh,tú,aghaidh
fear,leanas,leor,bheith
baile,beidh,lucht,rud
muid,mbíonn,uile,leor
cé,siúl,beidh,óg
óg,do,thar,cliath
chuig,síos,cúpla,i
siúl,air,leo,bheadh
cad,istigh,dhaoine,thart
déanta,uisce,amuigh,fíor
cé,chéad,chuige,déanta
cé,mhór,atá,Éirinn
méid,de,raibh,léir
gceist,átha,dul,cuireadh
ceann,scoil,tú,an
bhíonn,amach,féin,teanga
ag,rud,lucht,roinnt
siad,ó,eolas,ceann
siúd,chomh,agat,cheana
le,uirthi,iarraidh,duit
cliath,den,shin,baile
an,Gaeilge,níor,teach
ón,chéile,chuige,ainm
súil,di,den,gan
méid,roinnt,inniu,tá
don,trí,deir,aon
rinne,tíre,éis,seisean
air,bhaint,ea,do
dar,saol,mó,riamh
lae,tá,chomh,lámh
mbeidh,mbaile,réir,gan
baint,idir,réir,uisce
nár,sa,fíor,orm
cinn,teanga,ea,Gaeltachta
chun,gur,di,as
oiread,agam,daoine,Gaeltachta
caint,am,mór,deireadh
bhaile,rá,am,riamh
againn,lch.,anseo,raibh
Gaeltachta,cad,cheann,leo
bean,bheith,ón,maith
leat,uí,réir,aici
fear,riamh,mhór,leor
thart,féin,eile,hÉireann
dó,Ghaeilge,chur,léi
bheadh,fháil,mbíonn,le
inniu,duit,istigh,fháil
átha,eolas,nua,á
éis,duit,hÉireann,thug
cinn,leat,arsa,caint
tú,chun,duit,cinnte
níos,rá,chuig,as
atá,baint,chaith,siúl
amach,Irish,siúl,dhuine
bhíodh,scríobh,chur,timpeall
lucht,á,chaith,ach
sásta,arsa,trí,fíor
roinnt,ais,lá,siúl
hÉireann,mór,céanna,áirithe
rith,mbeadh,shin,déanta
beag,duit,freisin,hÉireann
cheana,chuaigh,arsa,amuigh
níl,teach,chuir,faoin
lámh,idir,mórán,féidir
le,thabhairt,raibh,rith
mó,sin,céard,duine
caint,chuid,dhéanamh,lá
sna,uile,aige,bean
leithéid,réir,roimh,chomh
seisean,Ghaeilge,nua,cuid
cé,bean,shin,taobh
leo,rith,seán,í
átha,aon,léi,againn
dhiaidh,chun,saol,uirthi
mé,dé,nuair,óg
mbeadh,daoine,mac,fáil
uile,á,orthu,ab
hÉireann,istigh,lena,rinne
cén,na,thaobh,dtí
chun,sna,fáil,fear
maidir,bhíonn,roinn,mbaile
nós,aige,daoine,oiread
chuid,scoil,cad,mhaith
minic,lucht,istigh,ceann
chaith,tír,caite,mar
dá,ab,nuair,duine
léir,taobh,anseo,ba
freisin,nós,scríobh,nach
léi,ais,bhliain,seisean
más,éis,chaith,obair
ar,anois,bliana,ndiaidh
nua,dul,nós,níor
teacht,i,níl,lch.
sásta,rialtas,Irish,istigh
thart,am,taobh,dhéanamh
bheadh,cliath,léi,ná
Irish,le,sin,dó
uisce,mbeidh,mbaile,dúirt
ndiaidh,déanamh,don,dóibh
cinn,caite,aici,má
fearr,bhaint,siar,chomh
an,mar,againn,dhá
dó,istigh,cinn,obair
mo,bhaint,amuigh,anuas
atá,timpeall,dóibh,roimhe
aige,lán,mhaith,scéal
rialtas,éis,teacht,as
caite,siad,ort,féin
ais,roimhe,maith,is
suas,sin,díreach,inniu
mé,roinnt,shin,chuid
hÉireann,dó,uaidh,mbíonn
díreach,ábhar,cinnte,agam
suas,í,baile,chéad
taobh,anois,dara,déanta
uí,ainm,teacht,áit
gurb,roimh,siúl,dom
fós,mhaith,ábhar,agam
faoin,leith,chomh,rith
thug,fad,bhí,orthu
seán,teanga,sásta,aon
ag,chuir,teanga,roinnt
leor,os,den,Gaeltachta
thart,léi,más,Gaeltachta
an,fíor,riamh,scríobh
gan,minic,chuaigh,ansin
cinn,scéal,anois,thaobh
cuid,de,teacht,dhá
baint,orm,ina,fháil
ná,ár,cuireadh,fada
bhfuil,bith,dúirt,ón
oibre,bhíonn,dhuine,baile
sin,scríobh,láthair,bheidh
Gaeltachta,gan,thug,maidir
orthu,bhaint,siad,Gaeilge
bhíodh,seisean,fós,éigin
uair,seo,atá,bliain
siad,di,fíor,scoil
sásta,eolas,roimh,sin
nó,faoi,bliain,mórán
aghaidh,cúpla,féin,di
mé,dúinn,lán,b'fhéidir
le,uair,méid,thug
tí,as,ná,cúpla
de,na,os,suas
roimhe,agam,ainm,is
má,teacht,cinn,shin
cé,ó,fearr,bhfad
baile,ainm,gcónaí,seo
ach,agat,cuireadh,fearr
bhí,ach,saol,ais
dar,cén,is,sé
duit,fear,tar,mbeidh
céanna,deir,de,daoine
deir,roinnt,níor,mórán
féin,má,tú,sa
rith,ort,réir,uí
bhaile,bhíodh,bliana,bheidh
láthair,cé,dom,chuid
bhfad,dul,thug,díreach
tá,láthair,ach,cuid
fháil,gcuid,dara,ndóigh
bhfuil,minic,Éirinn,ar
in,oibre,tar,beidh
le,rud,nua,bean
uile,bhíonn,leis,deir
gceist,ndóigh,lucht,bliana
áit,leanas,timpeall,bliain
bhean,liom,an,eile
b'fhéidir,isteach,don,bharr
fiú,lán,nua,uisce
ceart,aici,istigh,dó
bheidh,dom,duine,gan
lán,léi,seisean,rud
léi,roimhe,bliain,thart
thabhairt,dhaoine,dara,uaidh
tír,chuir,sé,chur
teacht,roinn,leat,láthair
chuir,chun,rud,gcuid
bith,ábhar,é,chuid
bliain,an,anois,oiread
maith,againn,beidh,agat
chaith,siad,Gaeltachta,suas
nuair,dom,cé,ar
ort,cliath,dtí,in
sásta,raibh,le,de
níl,as,cuireadh,siad
ar,thug,rith,siúd
lucht,baint,dtí,mo
bhaile,dóibh,níos,bean
ó,lucht,ndóigh,uí
baile,thaobh,ó,rud
lae,sé,amháin,ón
baint,scríobh,measc,áit
fáil,deir,uile,eolas
chur,léi,cheart,arsa
leithéid,rinne,gan,uair
baile,roimh,cuireadh,mar
láthair,aige,anseo,bhíonn
caint,leat,bhean,rith
céanna,faoin,éis,ceann
faoin,deir,níos,arís
fháil,siúl,éis,uí
cad,duine,léir,chuid
baint,cén,cuireadh,áirithe
dul,éigin,féin,maith
tír,bliana,den,sin
ba,aon,dhá,mbeidh
caint,lámh,iad,ainm
láthair,bheidh,measc,sásta
eile,uaidh,ag,nós
léir,Éirinn,atá,alt
céanna,bhaile,déanamh,sásta
léir,le,measc,lár
feadh,cad,chuid,dom
láthair,mbíonn,seán,lena
amuigh,teanga,cad,Ghaeilge
rith,dá,fearr,leo
againn,eile,Éirinn,bhfuil
déanamh,trí,cinnte,gceist
oiread,dá,teach,thabhairt
Ghaeilge,as,dóibh,leat
maidir,bliana,láthair,níor
éis,rialtas,scoil,fada
Éirinn,eolas,réir,suas
ceart,nuair,ach,chaith
gur,b'fhéidir,chaith,linn
aghaidh,gur,dhéanamh,taobh
di,dóibh,idir,bhfad
dtí,eile,aghaidh,teanga
inniu,ach,leor,ceart
nach,os,dtí,más
leanas,síos,Gaeltachta,á
scríobh,chomh,dom,leat
fuair,mbaile,teacht,tá
le,duine,uair,sí
cheana,déanta,ea,í
anseo,agat,mbeidh,chomh
aghaidh,dó,iad,seisean
sa,ba,sin,dó
fós,leanas,cheann,éigin
níor,fada,í,tharla
ais,Éirinn,gcuid,acu
rud,níos,dar,leithéid
méid,más,uair,mo
níl,bhaile,rith,cuireadh
aon,tháinig,réir,deir
roinnt,bheith,fada,Éirinn
áirithe,Ghaeilge,den,cheann
lán,trí,siúl,sé
bliana,air,agat,am
caint,anseo,leithéid,Éirinn
déanta,amuigh,ab,muid
eile,deireadh,éigin,ainm
raibh,leo,rud,chomh
mar,ní,níos,rá
isteach,mórán,mbaile,don
rinne,maith,mo,saol
bhean,thaobh,muid,sna
siad,ea,ná,ar
fíor,chur,bhean,í
chur,Gaeilge,thug,teanga
amháin,chur,leo,bean
tháinig,láthair,thaobh,dó
méid,scríobh,á,lena
cinnte,síos,tharla,mar
suas,lch.,méid,ár
mbeadh,oibre,is,bheidh
san,mo,hÉireann,rialtas
bhíonn,oiread,eolas,ár
cheann,déanamh,céard,ach
mórán,gcónaí,daoine,siar
iarraidh,mise,chuaigh,ndiaidh
ón,cheann,bhí,sásta
tíre,sé,aige,don
beidh,minic,thar,mé
amháin,mac,bheadh,áirithe
bhí,siad,isteach,timpeall
gceist,chaith,dá,eile
againn,cheana,thabhairt,á
chur,scríobh,den,eile
feadh,anseo,shin,dhuine
siúl,thaobh,agat,ort
istigh,díreach,leithéid,ón
faoin,bliain,dúirt,fearr
lán,an,áirithe,ann
bhfuil,lámh,rud,fuair
rud,ó,tú,cuid
duine,mac,is,ó
cliath,chéile,dtí,is
teanga,atá,bheadh,le
beag,b'fhéidir,leo,siad
eolas,rud,bhaint,lch.
oibre,ábhar,uí,dúirt
lár,lch.,seo,teanga
roimh,má,mise,ag
san,síos,agat,bith
dá,rud,anois,nár
dar,nua,ann,anuas
den,againn,óg,bhliain
de,teach,dhá,mhaith
dé,san,ach,inniu
leor,cinn,mór,bhfad
ais,mbíonn,thart,dé
dé,daoine,cuireadh,deireadh
thart,déanamh,áit,anuas
gceist,tharla,bith,bhfad
mór,seisean,minic,den
tá,gurb,bhíodh,acu
cinn,ó,sí,tír
tír,tá,aghaidh,deir
cheana,eile,cur,le
dhuine,alt,bhean,méid
chéad,fuair,maith,bheidh
cúpla,agam,sí,cén
cheann,bhean,tú,chuige
orthu,uirthi,chuir,ndiaidh
an,sa,fear,fearr
mór,réir,ceann,thug
thug,deireadh,chuaigh,uisce
acu,tríd,nach,iarraidh
leis,dúinn,cad,mór
eolas,mbaile,agat,sin
siad,duit,déanta,air
bliana,nua,chun,riamh
cad,dhiaidh,deir,úsáid
riamh,mbeidh,chuaigh,gur
dara,bean,chur,láthair
rinne,ina,iad,bhain
duine,i,leanas,leat
cuireadh,muid,dara,fearr
fós,inniu,sa,bheidh
alt,bhaile,amuigh,fhios
caite,chun,ea,ceann
na,agat,scéal,mbeadh
sí,chomh,arsa,fearr
tí,caint,dtí,air
mhór,leor,saol,ann
bliain,dhaoine,nua,fearr
lámh,cuireadh,gcónaí,is
dhéanamh,bhaint,am,bhean
bhean,ná,ár,bheith
bith,oibre,úsáid,ann
níos,ndiaidh,cur,ais
lucht,mbaile,Irish,eile
méid,caint,ab,lár
uirthi,tú,tharla,chomh
ár,chun,sna,láthair
acu,bheidh,oíche,go
tí,bliana,ab,bhíodh
bhain,anseo,cheart,bheidh
istigh,baile,oiread,mbeadh
ansin,obair,bhfuil,tháinig
ann,muid,síos,mór
leor,siúd,tíre,chomh
bíonn,gceist,orthu,mórán
duit,mhaith,linn,á
áit,lucht,mbaile,fuair
idir,fháil,lámh,fíor
rialtas,roinnt,thar,agat
bliain,á,duit,nuair
taobh,hÉireann,trí,ceart
tar,fhios,chun,éis
taobh,cén,dóibh,níos
bhfuil,linn,áit,roinnt
uaidh,tar,mo,ach
mórán,mise,arsa,am
níl,ceann,iad,dá
dara,bliain,teacht,uí
air,istigh,scoil,mé
fad,bhíonn,bhean,lán
cinn,an,lena,thaobh
dé,beag,gurb,san
ní,bharr,fháil,cad
dá,go,thart,de
thug,duit,Gaeltachta,beag
dhéanamh,leithéid,nó,agat
rá,mé,chomh,dhiaidh
maith,na,arís,ón
leithéid,nua,lena,baint
gurb,féin,réir,eolas
dé,bhaint,Gaeilge,dom
uair,amuigh,ab,ansin
ainm,agam,Gaeltachta,mé
uile,cuid,cad,tháinig
tá,leanas,riamh,réir
anuas,leor,daoine,leith
gceist,níor,sé,chuid
is,chuir,dá,obair
mac,bhíodh,faoi,teanga
istigh,ainm,arsa,ab
mo,b'fhéidir,istigh,cheana
mbíonn,gan,di,faoin
fíor,mar,dé,dóibh
is,daoine,mé,tír
gceist,teach,céard,éis
lch.,óg,maith,oibre
nár,áirithe,bhaile,in
seisean,le,gurb,ón
fáil,lá,mhór,aici
dhá,beag,á,cheann
istigh,teanga,úsáid,cinn
roinn,sé,rialtas,maith
thart,chuige,daoine,suas
muid,ár,rinne,Ghaeilge
seán,faoin,dóibh,éigin
baint,ort,chuaigh,fós
mbeidh,is,leanas,fiú
ansin,siúd,taobh,san
uí,cén,teanga,roimh
cén,tá,ár,bhliain
dúirt,teacht,feadh,uile
rá,oiread,is,gcónaí
isteach,bheidh,thaobh,orm
ba,mór,anois,lena
ár,mise,beidh,cén
